0,BiLSTM_self_attention__combined,2020-04-20 16:02:08.605815,"0.001,100,0.1",1,0.2336285747877963,0.506070916901752,72.00487013383345,82.77309782608695,0.4215686274509804,0.3888888888888889,1.0,0.875,0.593103448275862,0.5384615384615385
0,BiLSTM_self_attention__combined,2020-04-20 16:11:44.213158,"0.001,100,0.1",2,0.15996607589515258,0.2516873249562754,83.61823594526811,88.31114130434783,0.6851851851851852,0.46153846153846156,0.9024390243902439,0.75,0.7789473684210526,0.5714285714285714
0,BiLSTM_self_attention__combined,2020-04-20 16:21:20.106414,"0.001,100,0.1",3,0.11478349793137925,0.24160548332952647,88.73268399325283,89.0498188405797,0.9722222222222222,0.8571428571428571,0.7608695652173914,0.75,0.853658536585366,0.7999999999999999
0,BiLSTM_self_attention__combined,2020-04-20 16:30:49.728608,"0.001,100,0.1",4,0.08627732838967662,0.13649243916074436,91.88920454545455,89.18236718661544,0.8918918918918919,0.875,0.9166666666666666,0.875,0.9041095890410958,0.875
0,BiLSTM_self_attention__combined,2020-04-20 16:40:29.400238,"0.001,100,0.1",5,0.06581920664451081,0.11896612569905711,94.09036795876243,88.80540466308594,0.9354838709677419,0.8888888888888888,0.9354838709677419,1.0,0.9354838709677419,0.9411764705882353
0,BiLSTM_self_attention__combined,2020-04-20 16:50:21.097550,"0.001,100,0.1",6,0.05315684123101818,0.14810025390003614,95.39759199662642,88.45108695652173,0.9302325581395349,1.0,0.975609756097561,1.0,0.9523809523809524,1.0
0,BiLSTM_self_attention__combined,2020-04-20 17:00:02.957699,"0.001,100,0.1",7,0.04511013828024462,0.24545876735938343,96.01393399325283,78.48263892574587,0.8055555555555556,0.875,0.9354838709677419,0.875,0.8656716417910448,0.875
0,BiLSTM_self_attention__combined,2020-04-20 17:09:37.010186,"0.001,100,0.1",8,0.03920174826678388,0.1147018047414972,96.6247294477983,94.16425124458645,0.9333333333333333,1.0,0.9545454545454546,0.75,0.9438202247191012,0.8571428571428571
0,BiLSTM_self_attention__combined,2020-04-20 17:19:20.047874,"0.001,100,0.1",9,0.03439854654689114,0.12248920800101354,97.03125,91.44353872105695,1.0,1.0,0.9210526315789473,0.875,0.958904109589041,0.9333333333333333
0,BiLSTM_self_attention__combined,2020-04-20 17:28:55.595060,"0.001,100,0.1",10,0.030179510635698775,0.08149372449909575,97.3434794477983,95.35310994023862,0.9069767441860465,0.875,0.975,0.875,0.9397590361445783,0.875
0,BiLSTM_self_attention__combined,2020-04-20 17:38:31.623312,"0.001,100,0.1",11,0.025712040453479985,0.1189441722271523,97.78693181818181,93.5381945181584,0.9565217391304348,1.0,0.9777777777777777,0.875,0.967032967032967,0.9333333333333333
0,BiLSTM_self_attention__combined,2020-04-20 17:48:10.127617,"0.001,100,0.1",12,0.025214905188422957,0.08699324729523941,97.70454545454545,94.69308582250623,0.9782608695652174,1.0,0.9782608695652174,0.875,0.9782608695652174,0.9333333333333333
0,BiLSTM_self_attention__combined,2020-04-20 17:57:44.927598,"0.001,100,0.1",13,0.022576939257313355,0.09494379755037563,98.03693181818181,95.27053147468014,0.8648648648648649,1.0,0.9411764705882353,0.875,0.9014084507042254,0.9333333333333333
0,BiLSTM_self_attention__combined,2020-04-21 09:08:53.837284,"0.001,100,0.1",1,0.22808254288646565,0.6184514672975034,72.35457250421697,83.57835144927536,0.43434343434343436,0.4666666666666667,1.0,0.875,0.6056338028169015,0.608695652173913
0,BiLSTM_self_attention__combined,2020-04-21 09:16:34.531719,"0.001,100,0.1",2,0.16043156552108334,0.4107452283360532,83.72605518687855,86.59480683699898,0.6792452830188679,0.5454545454545454,0.8780487804878049,0.75,0.7659574468085106,0.631578947368421
0,BiLSTM_self_attention__combined,2020-04-21 09:24:14.721177,"0.001,100,0.1",3,0.11398951383380147,0.22742837784298953,88.79518399325283,84.54544089497,0.9302325581395349,0.5384615384615384,0.8695652173913043,0.875,0.898876404494382,0.6666666666666667
0,BiLSTM_self_attention__combined,2020-04-21 09:31:50.406432,"0.001,100,0.1",4,0.08391513022896531,0.18040105988581975,92.09334417169744,87.4873188405797,0.9393939393939394,0.8571428571428571,0.8611111111111112,0.75,0.8985507246376813,0.7999999999999999
0,BiLSTM_self_attention__combined,2020-04-21 09:39:26.639306,"0.001,100,0.1",5,0.065053907531874,0.14337566176978286,94.06507035688921,89.43146138951398,0.9666666666666667,1.0,0.9354838709677419,0.75,0.9508196721311476,0.8571428571428571
0,BiLSTM_self_attention__combined,2020-04-21 09:47:13.311752,"0.001,100,0.1",6,0.055405754492622174,0.1411024370537576,95.05059523148971,91.52611718661544,0.9736842105263158,1.0,0.9024390243902439,0.75,0.9367088607594938,0.8571428571428571
0,BiLSTM_self_attention__combined,2020-04-21 09:54:55.275369,"0.001,100,0.1",7,0.04710633380717529,0.15550657049325353,95.8578192693537,90.55238530255747,0.8235294117647058,0.875,0.9032258064516129,0.875,0.8615384615384616,0.875
0,BiLSTM_self_attention__combined,2020-04-21 10:02:33.774657,"0.001,100,0.1",8,0.03979707721314389,0.11630533409939295,96.57643399325283,92.45455921560094,0.9555555555555556,1.0,0.9772727272727273,0.75,0.9662921348314608,0.8571428571428571
0,BiLSTM_self_attention__combined,2020-04-21 10:10:20.090066,"0.001,100,0.1",9,0.03705320228536279,0.18650276399806934,96.78395563299006,92.97539254893427,0.9696969696969697,1.0,0.8421052631578947,0.75,0.9014084507042254,0.8571428571428571
