0,CNN__combined,2020-04-20 15:40:37.593499,"0.001,100,0.1",1,0.12988509305369803,0.07649430324921862,87.16423159512607,94.09963768115942,0.8260869565217391,0.8571428571428571,0.8837209302325582,0.75,0.853932584269663,0.7999999999999999
0,CNN__combined,2020-04-20 15:42:48.656756,"0.001,100,0.1",2,0.05344862893965595,0.04909984780466499,95.29802490234376,95.18327298371688,0.8913043478260869,0.875,1.0,0.875,0.9425287356321839,0.875
0,CNN__combined,2020-04-20 15:44:58.812104,"0.001,100,0.1",3,0.029954151965484215,0.040316104633724634,97.57088745117187,96.59858095473137,0.92,0.875,1.0,0.875,0.9583333333333334,0.875
0,CNN__combined,2020-04-20 15:47:06.769594,"0.001,100,0.1",4,0.019623532457382003,0.045520314749798195,98.46022727272727,96.66651573734006,1.0,0.875,1.0,0.875,1.0,0.875
0,CNN__combined,2020-04-20 15:49:15.581370,"0.001,100,0.1",5,0.012074038913328346,0.03707550919124326,99.2159090909091,97.10477060511492,0.96875,1.0,1.0,0.875,0.9841269841269841,0.9333333333333333
0,CNN__combined,2020-04-20 15:51:27.304472,"0.001,100,0.1",6,0.009076462628025545,0.03771559520710062,99.44304654208096,97.02883457791978,1.0,0.875,1.0,0.875,1.0,0.875
0,CNN__combined,2020-04-20 15:53:37.636919,"0.001,100,0.1",7,0.007204043951804762,0.03633266161191435,99.55668290571732,96.72312805618066,0.96875,0.875,1.0,0.875,0.9841269841269841,0.875
0,CNN__combined,2020-04-20 15:55:46.711666,"0.001,100,0.1",8,0.005599925257739292,0.03607320075818666,99.69318181818181,97.01751211415167,0.9777777777777777,0.875,1.0,0.875,0.9887640449438202,0.875
0,CNN__combined,2020-04-20 15:57:58.083708,"0.001,100,0.1",9,0.005094361276258976,0.03587695525464229,99.71009199662642,97.01751211415167,1.0,0.875,1.0,0.875,1.0,0.875
0,CNN__combined,2020-04-20 16:00:07.339912,"0.001,100,0.1",10,0.003378882033924786,0.035962768627537625,99.81818181818181,97.19867153444152,0.975609756097561,0.875,1.0,0.875,0.9876543209876543,0.875
0,CNN__combined,2020-04-20 16:02:15.727529,"0.001,100,0.1",11,0.0034178194787667752,0.03841419817767318,99.80397727272727,97.04015704168789,1.0,0.875,1.0,0.875,1.0,0.875
0,CNN__combined,2020-04-20 16:04:23.590651,"0.001,100,0.1",12,0.0034178878295258517,0.040094618561907096,99.7784090909091,97.07412443299225,1.0,0.875,1.0,0.875,1.0,0.875
0,CNN__combined,2020-04-20 16:06:31.036600,"0.001,100,0.1",13,0.0037018573812352194,0.043678959849681974,99.78125,97.04015704168789,0.9444444444444444,0.875,1.0,0.875,0.9714285714285714,0.875
0,CNN__combined,2020-04-20 16:08:37.807016,"0.001,100,0.1",14,0.003148224876590831,0.10568611797809169,99.8125,95.81733095473137,1.0,1.0,1.0,0.75,1.0,0.8571428571428571
1,CNN__combined,2020-04-20 16:10:47.803337,"0.001,100,0.1",1,0.12265596163608294,0.06704088219481966,87.65016235351563,93.83121988047724,0.7450980392156863,0.7,0.9743589743589743,0.875,0.8444444444444443,0.7777777777777777
1,CNN__combined,2020-04-20 16:12:54.822984,"0.001,100,0.1",2,0.04919811855098515,0.046173785774640125,95.82048159512607,96.48535631705022,0.8787878787878788,0.875,0.9354838709677419,0.875,0.90625,0.875
1,CNN__combined,2020-04-20 16:15:03.489140,"0.001,100,0.1",3,0.025909445823625827,0.046654394698297776,97.92897727272727,96.76841791125311,0.9565217391304348,0.875,1.0,0.875,0.9777777777777777,0.875
1,CNN__combined,2020-04-20 16:17:13.822227,"0.001,100,0.1",4,0.016959049361052386,0.04745870257552336,98.75541126598011,96.94957733154297,0.9743589743589743,0.875,1.0,0.875,0.9870129870129869,0.875
1,CNN__combined,2020-04-20 16:19:21.790980,"0.001,100,0.1",5,0.010800084563625323,0.0370477861608716,99.2328192693537,96.29287443299225,0.9782608695652174,0.875,1.0,0.875,0.989010989010989,0.875
1,CNN__combined,2020-04-20 16:21:28.213332,"0.001,100,0.1",6,0.007418485144838627,0.03651044801107027,99.5284090909091,97.09676936052847,1.0,0.875,1.0,0.875,1.0,0.875
1,CNN__combined,2020-04-20 16:23:39.953322,"0.001,100,0.1",7,0.0056894340330041395,0.05741176367224451,99.67613636363636,96.94957733154297,1.0,0.875,1.0,0.875,1.0,0.875
